序号,红1,红2,红3,红4,红5,蓝1,蓝2
39622,1,12,19,23,32,1,12
39623,8,11,13,19,29,11,12
39624,1,11,26,27,29,4,12
39625,1,11,19,28,31,1,7
39626,1,11,19,26,29,7,11
39627,1,17,19,31,35,1,6
39628,2,4,16,29,35,1,12
39629,4,11,18,19,29,2,12
39630,1,11,15,21,32,1,12
39631,3,8,19,32,35,1,12
39632,1,8,19,20,35,1,10
39633,11,19,29,34,35,7,8
39634,1,7,19,29,32,6,12
39635,11,17,19,29,35,3,11
39636,3,11,19,28,35,1,8
39637,1,11,13,20,35,2,12
39638,1,6,20,29,35,4,12
39639,1,11,19,24,35,5,6
39640,1,6,10,31,35,1,12
39641,1,11,26,29,35,2,11
39642,1,14,16,26,35,1,12
39643,7,11,19,20,29,1,5
39644,1,7,19,20,29,1,9
39645,1,7,19,25,29,6,12
39646,13,19,21,28,35,1,6
39647,1,11,24,30,35,1,6
39648,1,11,25,33,35,1,10
39649,1,6,13,26,35,1,12
39650,1,10,19,30,32,1,12
39651,2,11,13,29,35,7,12
39652,1,11,28,30,35,10,12
39653,1,11,13,23,32,1,12
39654,1,14,19,29,35,8,10
39655,1,10,12,29,35,3,12
39656,7,11,19,24,35,1,7
39657,1,13,17,29,35,8,12
39658,1,8,24,25,35,1,12
39659,11,19,29,33,35,6,12
39660,1,11,20,24,32,1,12
39661,3,6,11,19,29,1,7
39662,1,11,21,33,35,1,11
39663,4,11,19,25,29,1,10
39664,10,11,19,29,32,6,12
39665,4,12,19,22,27,1,12
39666,1,11,19,23,35,5,6
39667,6,11,21,26,35,1,12
39668,1,11,13,17,35,1,11
39669,1,10,18,29,34,1,12
39670,11,13,19,27,35,4,12
39671,1,11,25,27,35,1,11
39672,4,11,14,29,35,7,12
39673,1,3,11,19,29,3,5
39674,1,11,16,19,25,3,12
39675,1,11,17,19,20,2,12
39676,11,19,22,23,35,2,12
39677,8,11,19,29,35,4,7
39678,3,5,17,29,35,1,12
39679,2,11,19,29,31,6,12
39680,1,8,19,27,35,1,11
39681,1,9,13,19,29,1,11
39682,1,11,14,27,29,1,11
39683,1,11,33,34,35,2,12
39684,1,11,15,29,34,1,7
39685,10,11,16,28,29,1,12
39686,1,4,11,29,35,1,4
39687,1,4,25,27,35,1,12
39688,1,11,19,29,32,3,7
39689,1,11,19,21,22,7,12
39690,1,12,17,19,35,2,12
39691,10,11,28,29,35,2,12
39692,11,19,24,33,35,9,12
39693,1,13,23,26,35,5,12
39694,1,11,18,30,35,6,12
39695,1,19,21,32,35,6,12
39696,1,14,15,18,35,1,12
39697,1,11,19,23,29,8,9
39698,1,6,13,21,35,1,12
39699,1,15,19,29,34,1,9
39700,11,15,20,29,35,3,12
39701,1,12,19,29,35,5,11
39702,1,11,29,34,35,1,6
39703,1,11,19,25,26,1,7
39704,1,11,19,20,29,4,8
39705,11,12,15,19,35,9,12
39706,2,11,19,26,35,1,10
39707,3,13,19,24,29,1,12
39708,2,6,11,19,29,1,9
39709,5,11,14,26,35,1,12
39710,1,3,14,29,35,1,9
39711,1,8,19,31,35,5,12
39712,5,11,15,19,35,1,11
39713,6,9,19,29,31,1,12
39714,1,11,13,19,35,4,7
39715,8,13,19,29,35,1,11
39716,1,12,19,32,34,1,12
39717,1,4,11,19,29,2,6
39718,5,9,14,29,35,1,12
39719,1,14,18,29,35,1,4
39720,2,9,11,19,29,8,12
39721,6,11,15,19,29,2,12
39722,11,19,25,34,35,1,12
39723,1,11,13,28,32,1,12
39724,2,11,14,28,29,1,10
39725,1,11,17,32,35,1,7
39726,6,22,29,30,35,1,12
39727,1,11,21,29,31,11,12
39728,1,15,19,28,29,3,12
39729,1,2,19,29,32,1,11
39730,1,8,19,28,29,1,11
39731,4,7,19,29,35,1,10
39732,1,11,12,34,35,4,12
39733,1,13,19,26,29,1,10
39734,1,6,11,29,35,3,7
39735,1,2,13,19,29,5,12
39736,1,4,11,17,29,1,9
39737,11,14,19,21,25,1,12
39738,1,12,19,28,29,4,12
39739,1,11,19,27,35,5,9
39740,1,11,22,29,35,5,6
39741,11,19,26,29,35,1,4
39742,1,11,20,22,35,1,9
39743,5,11,13,33,35,1,12
39744,3,4,17,19,35,3,7
39745,1,4,11,25,29,5,12
39746,1,11,20,25,35,2,12
39747,1,22,28,29,35,1,6
39748,1,8,28,29,35,4,12
39749,1,11,19,22,28,5,12
39750,3,5,16,19,29,1,12
39751,1,12,19,27,35,1,6
39752,1,7,19,26,29,1,5
39753,1,2,12,19,29,1,7
39754,10,11,19,22,29,2,12
39755,1,11,19,20,35,4,10
39756,2,11,12,19,32,1,12
39757,1,12,19,30,35,7,12
39758,4,9,11,29,35,1,5
39759,1,12,19,29,34,9,12
39760,1,14,27,28,29,1,3
39761,11,19,23,29,35,9,11
39762,2,11,17,27,29,5,9
39763,1,11,17,31,34,1,12
39764,1,21,23,29,35,1,9
39765,4,11,25,27,35,1,12
39766,1,11,17,23,31,1,12
39767,2,7,19,33,35,1,12
39768,1,19,20,29,35,7,8
39769,1,11,14,16,19,9,12
39770,3,5,11,16,19,1,12
39771,1,11,17,28,29,1,6
39772,3,11,15,29,34,1,12
39773,11,13,19,27,35,8,12
39774,4,14,19,30,35,4,12
39775,6,11,18,19,35,9,12
39776,1,13,19,23,35,4,12
39777,1,10,11,17,35,1,11
39778,1,4,10,19,29,3,12
39779,1,9,19,22,35,8,12
39780,2,12,19,20,35,1,12
39781,11,29,31,32,35,1,12
39782,1,6,19,21,34,1,12
39783,1,17,19,22,29,1,11
39784,1,11,15,29,35,2,3
39785,1,5,11,16,19,1,12
39786,6,19,21,29,35,1,8
39787,1,11,15,25,35,4,12
39788,1,11,13,28,29,1,7
39789,8,11,12,19,29,5,12
39790,3,11,12,29,35,2,12
39791,2,11,19,29,34,1,9
39792,1,19,20,28,29,4,12
39793,1,11,19,22,33,1,8
39794,1,4,17,19,33,1,12
39795,4,12,19,29,35,5,12
39796,1,7,11,19,29,5,9
39797,11,17,29,33,35,1,12
39798,1,8,16,18,35,1,12
39799,1,10,11,19,34,1,2
39800,1,10,15,29,35,1,7
39801,1,11,22,28,29,1,9
39802,3,11,18,24,29,1,12
39803,1,11,12,26,28,1,12
39804,1,17,23,28,35,7,12
39805,1,10,11,15,31,9,12
39806,1,3,13,31,35,1,2
39807,11,14,22,29,35,7,12
39808,6,10,19,29,31,4,12
39809,4,11,18,29,35,1,6
39810,1,19,21,30,35,3,12
39811,3,4,9,29,35,1,12
39812,9,10,11,32,35,1,12
39813,6,11,13,17,29,1,12
39814,1,9,20,29,35,4,12
39815,1,11,13,18,32,1,12
39816,1,10,11,19,29,3,7
39817,3,11,25,29,34,1,12
39818,1,11,16,17,29,1,9
39819,2,12,19,29,35,7,12
39820,1,17,19,22,35,1,5
39821,13,14,19,29,35,1,3
39822,3,11,13,14,35,1,11
39823,5,10,11,19,29,2,12
39824,1,17,19,29,35,2,5
39825,7,12,19,27,29,1,12
39826,1,3,19,29,35,3,10
39827,7,11,27,31,35,1,12
39828,2,8,11,29,33,1,12
39829,1,11,13,19,29,3,11
39830,1,7,11,19,35,1,6
39831,1,11,29,31,35,3,6
39832,2,11,19,26,28,1,12
39833,2,14,19,29,35,2,12
39834,1,6,12,23,29,1,12
39835,1,10,19,27,35,3,12
39836,11,19,29,34,35,9,12
39837,1,13,29,31,33,1,12
39838,1,11,20,26,29,6,12
39839,1,11,25,29,31,5,12
39840,1,11,13,15,19,3,12
39841,1,12,19,28,29,8,12
39842,1,14,19,24,29,5,12
39843,1,11,12,19,34,1,10
39844,3,16,18,29,35,1,12
39845,5,6,19,28,35,1,5
39846,1,11,17,20,29,1,11
39847,1,11,24,25,35,7,12
39848,4,11,17,29,33,1,12
39849,2,11,20,29,35,1,9
39850,11,15,22,25,35,1,12
39851,4,7,19,25,35,1,12
39852,1,6,19,21,35,7,12
39853,1,11,19,22,33,1,10
39854,2,11,14,19,24,1,12
39855,3,11,19,28,32,1,12
39856,3,11,12,29,35,6,12
39857,11,13,19,26,35,2,12
39858,1,20,26,29,35,1,6
39859,1,2,19,33,35,1,8
39860,1,11,16,33,35,1,5
39861,10,11,17,19,35,2,12
39862,3,14,19,25,29,1,12
39863,1,12,17,29,35,1,7
39864,1,2,11,34,35,1,12
39865,2,11,13,25,35,4,12
39866,1,24,25,29,35,11,12
39867,11,15,19,29,35,7,9
39868,2,19,25,29,35,1,10
39869,3,11,13,20,29,1,12
39870,8,15,19,29,35,1,8
39871,1,7,11,29,33,11,12
39872,1,5,19,29,35,2,10
39873,7,11,18,24,35,1,12
39874,1,11,18,22,29,1,6
39875,1,2,11,22,26,1,12
39876,2,15,19,29,35,8,12
39877,1,10,19,23,35,9,12
39878,1,11,20,23,33,1,12
39879,1,11,18,19,31,4,12
39880,1,11,19,29,31,3,5
39881,11,13,19,21,35,6,12
39882,1,11,19,30,35,3,8
39883,3,5,11,29,35,9,12
39884,1,11,15,24,35,5,12
39885,1,11,22,26,35,1,11
39886,1,11,17,27,35,7,12
39887,2,6,27,29,35,1,12
39888,1,11,23,29,32,1,9
39889,1,12,19,22,29,1,6
39890,8,11,19,25,35,7,12
39891,1,9,12,19,35,1,5
39892,9,11,19,29,35,7,11
39893,1,11,21,29,30,9,12
39894,1,6,13,29,35,2,12
39895,1,2,11,19,35,1,7
39896,1,11,12,15,22,1,12
39897,3,11,19,20,35,4,12
39898,7,13,14,29,35,6,12
39899,9,11,16,19,29,1,5
39900,4,10,11,29,35,4,12
39901,8,10,19,29,35,1,6
39902,1,19,23,31,35,3,12
39903,1,10,19,22,35,1,4
39904,1,22,24,25,29,1,12
39905,1,9,11,29,35,2,11
39906,1,11,18,28,32,1,12
39907,1,9,19,30,35,1,7
39908,1,11,19,30,35,2,9
39909,5,19,29,32,35,5,12
39910,1,17,19,25,29,1,7
39911,8,11,18,29,34,1,10
39912,7,11,17,29,35,6,12
39913,1,11,19,33,35,2,8
39914,5,11,13,22,35,3,12
39915,11,12,19,21,29,1,5
39916,11,19,30,33,35,1,12
39917,1,10,11,29,30,10,12
39918,11,19,20,22,30,1,6
39919,10,11,19,23,35,1,10
39920,1,10,11,17,30,1,11
39921,1,13,17,29,35,1,8
39922,1,14,19,29,34,3,12
39923,11,15,29,34,35,1,12
39924,1,13,22,29,35,4,12
39925,2,11,19,21,29,1,10
39926,1,6,14,29,35,1,8
39927,11,16,19,29,35,6,9
39928,9,18,19,29,35,3,12
39929,11,19,21,28,30,1,12
39930,16,19,20,29,35,1,9
39931,10,11,19,29,35,2,8
39932,1,5,15,20,35,1,12
39933,4,24,25,29,35,1,12
39934,1,11,20,33,35,3,12
39935,1,4,19,34,35,5,9
39936,3,11,30,31,33,1,12
39937,3,11,19,27,28,1,12
39938,1,11,19,34,35,2,8
39939,9,11,19,24,29,4,12
39940,8,11,19,27,29,1,11
39941,1,11,14,17,35,1,10
39942,6,11,19,28,35,2,12
39943,11,14,15,19,32,1,12
39944,1,19,21,29,33,1,5
39945,2,7,11,15,19,1,12
39946,11,14,29,32,35,1,4
39947,10,11,18,29,35,5,12
39948,1,6,11,28,29,4,12
39949,1,14,18,29,35,1,11
39950,1,9,19,25,29,1,3
39951,1,11,22,29,35,8,11
39952,1,11,19,27,31,8,12
39953,1,11,18,21,35,1,10
39954,8,11,27,29,31,1,12
39955,9,12,26,29,35,1,12
39956,1,18,19,29,35,6,11
39957,1,19,20,29,35,3,5
39958,1,10,11,26,35,1,3
39959,1,11,16,34,35,1,11
39960,1,11,17,19,35,2,6
39961,1,9,19,21,29,3,12
39962,1,19,27,29,31,4,12
39963,1,11,19,25,29,3,7
39964,1,13,19,30,35,1,10
39965,9,11,15,19,29,3,12
39966,1,15,19,22,35,1,5
39967,8,11,19,33,35,1,6
39968,5,9,11,23,30,1,12
39969,1,17,23,29,35,3,12
39970,1,11,14,18,35,4,12
39971,6,7,11,19,29,1,7
39972,1,4,19,22,29,1,11
39973,1,9,19,25,35,7,11
39974,1,8,10,19,21,1,12
39975,5,8,17,19,29,1,12
39976,1,11,18,19,23,3,12
39977,1,5,19,21,34,1,12
39978,1,11,14,28,29,1,8
39979,1,11,25,28,35,2,12
39980,5,11,19,23,35,1,11
39981,1,11,19,21,30,5,12
39982,3,4,19,29,35,10,12
39983,1,6,15,25,35,1,12
39984,1,9,11,28,29,8,12
39985,9,12,19,29,35,1,7
39986,1,6,19,29,34,1,11
39987,2,9,20,29,35,1,12
39988,1,8,12,29,35,1,10
39989,7,8,11,24,35,1,12
39990,1,12,19,21,33,1,12
39991,2,11,25,29,35,8,12
39992,1,11,16,34,35,1,10
39993,1,11,13,26,35,1,4
39994,1,14,28,29,35,4,12
39995,9,11,12,24,29,1,12
39996,2,11,18,29,35,4,7
39997,1,19,22,24,35,3,12
39998,2,11,19,21,35,6,12
39999,7,11,24,28,35,1,12
40000,1,11,13,21,29,3,12
40001,1,11,17,22,35,4,12
40002,1,16,27,29,35,3,12
40003,3,7,29,30,35,1,12
40004,1,11,12,15,31,1,12
40005,1,4,21,23,35,1,12
40006,11,15,26,29,35,2,12
40007,5,13,19,29,35,3,12
40008,8,10,19,28,29,1,12
40009,9,12,19,29,31,1,12
40010,1,6,9,19,35,1,7
40011,1,19,20,28,34,1,12
40012,9,11,27,28,29,1,12
40013,6,11,23,28,35,1,12
40014,1,11,18,24,29,2,12
40015,7,11,19,26,29,1,7
40016,1,11,19,21,33,2,12
40017,1,11,18,21,26,1,10
40018,1,7,19,29,32,5,12
40019,11,20,26,28,35,1,12
40020,2,6,19,29,35,1,8
40021,11,13,19,29,31,1,10
40022,3,9,19,29,35,3,12
40023,4,10,11,19,29,3,12
40024,5,11,19,29,35,3,10
40025,1,11,19,31,35,6,11
40026,6,11,19,24,29,1,10
40027,1,11,22,28,29,3,12
40028,11,14,20,25,35,1,12
40029,1,8,12,19,35,1,5
40030,5,11,19,28,35,9,12
40031,3,11,26,29,30,1,7
40032,1,11,18,29,33,9,12
40033,9,11,19,29,30,1,6
40034,1,19,21,29,35,2,10
40035,1,4,9,19,30,1,12
40036,1,4,14,29,35,8,12
40037,5,11,17,25,29,1,12
40038,1,8,11,19,30,6,12
40039,1,13,19,26,30,1,12
40040,3,13,19,29,34,1,12
40041,7,18,19,30,35,1,12
40042,1,11,16,24,28,1,12
40043,1,11,19,32,35,6,10
40044,6,11,22,29,35,3,12
40045,1,18,29,31,34,1,12
40046,1,8,16,19,35,1,10
40047,1,11,17,29,30,1,6
40048,1,2,11,19,32,1,11
40049,1,22,25,29,30,4,12
40050,1,13,20,32,35,5,12
40051,1,14,19,23,35,1,5
40052,1,18,19,29,30,1,7
40053,4,19,20,30,35,1,12
40054,2,16,19,29,33,4,12
40055,1,14,29,31,35,2,12
40056,1,9,19,29,34,8,12
40057,1,11,17,25,35,1,7
40058,1,14,18,19,28,1,11
40059,1,5,8,17,35,1,12
40060,1,11,18,19,35,4,9
40061,7,11,17,24,29,1,12
40062,1,11,24,29,34,1,8
40063,1,19,28,30,35,5,12
40064,3,5,11,29,31,1,12
40065,4,9,11,19,34,1,12
40066,11,12,29,34,35,2,12
40067,9,14,19,29,35,1,10
40068,1,11,13,19,29,6,8
40069,1,14,15,29,35,1,11
40070,4,11,18,19,31,1,12
40071,1,6,21,30,35,1,12
40072,1,10,11,20,25,1,12
40073,1,20,21,29,35,1,6
40074,1,9,14,19,20,1,12
40075,1,7,13,19,35,5,12
40076,8,10,19,29,35,1,10
40077,1,5,11,23,32,1,12
40078,6,11,15,19,29,7,12
40079,2,11,13,31,35,1,12
40080,5,14,19,29,34,5,12
40081,1,13,24,27,29,1,12
40082,1,11,13,30,33,1,12
40083,1,5,17,19,35,9,12
40084,1,10,15,19,30,1,12
40085,1,5,19,29,34,1,5
40086,1,11,14,30,35,1,8
40087,3,10,11,27,29,1,12
40088,11,19,29,34,35,10,12
40089,11,19,28,32,35,1,12
40090,1,6,11,21,29,3,12
40091,1,11,19,24,34,1,11
40092,1,5,19,25,29,1,8
40093,1,19,22,29,35,3,6
40094,1,12,16,22,35,1,12
40095,5,11,19,20,29,5,12
40096,4,5,15,29,35,1,12
40097,1,7,19,29,30,2,12
40098,1,7,13,19,29,2,12
40099,10,11,19,29,32,2,12
40100,1,7,12,29,35,1,2
40101,1,7,11,19,29,3,7
40102,1,14,19,29,31,7,12
40103,11,15,19,24,29,1,8
40104,1,15,25,29,35,10,12
40105,2,11,19,29,35,3,4
40106,1,11,21,25,29,1,2
40107,8,11,29,30,35,1,6
40108,1,6,20,34,35,1,12
40109,1,3,25,29,32,1,12
40110,1,10,11,29,31,8,12
40111,6,11,26,33,35,1,12
40112,4,11,13,29,31,1,12
40113,2,11,25,29,30,1,12
40114,8,11,19,29,35,4,11
40115,1,9,19,29,34,1,7
40116,1,11,19,28,32,6,12
40117,1,8,19,26,29,1,9
40118,1,13,18,19,35,3,12
40119,1,16,19,29,35,3,10
40120,1,18,19,22,35,1,3
40121,2,15,19,29,35,1,11
40122,1,7,25,29,35,8,12
40123,1,7,11,29,32,3,5
40124,10,11,19,27,29,6,8
40125,1,13,24,29,35,2,12
40126,1,11,12,27,35,1,2
40127,5,11,13,29,32,1,12
40128,8,11,20,29,35,1,6
40129,11,18,25,29,35,4,12
40130,2,11,18,29,35,5,12
40131,1,11,12,22,26,1,12
40132,3,9,19,25,32,1,12
40133,4,11,19,23,34,1,12
40134,1,11,18,23,35,6,12
40135,1,6,19,29,32,2,12
40136,1,11,14,26,35,1,9
40137,1,19,21,26,29,1,11
40138,4,11,25,28,29,1,12
40139,1,5,16,23,35,1,12
40140,1,4,19,29,35,2,11
40141,1,18,19,31,35,8,12
40142,6,11,19,29,35,2,8
40143,2,4,11,21,35,1,12
40144,1,5,19,26,35,1,10
40145,11,24,26,29,32,1,12
40146,2,12,24,29,35,1,12
40147,1,11,17,30,35,1,8
40148,5,11,19,32,33,1,7
40149,3,11,26,29,35,7,12
40150,15,16,19,23,35,1,12
40151,1,16,19,20,29,5,12
40152,4,7,11,29,35,3,12
40153,1,2,11,18,29,1,12
40154,1,9,25,29,35,4,12
40155,1,9,10,29,35,1,10
40156,3,11,19,25,30,1,12
40157,6,11,12,29,35,4,12
40158,1,3,19,32,35,1,11
40159,1,19,22,28,29,2,12
40160,5,13,19,29,35,1,8
40161,5,19,27,29,35,4,12
40162,1,13,17,19,29,1,11
40163,1,3,11,19,32,1,11
40164,1,11,16,24,31,1,12
40165,2,6,11,29,30,1,12
40166,1,4,11,19,31,4,12
40167,1,9,19,32,35,5,12
40168,1,2,11,19,35,8,12
40169,9,11,17,19,35,1,6
40170,1,11,17,28,35,1,7
40171,1,2,11,21,24,1,12
40172,1,16,19,30,35,1,3
40173,5,7,19,29,35,1,9
40174,3,14,16,29,31,1,12
40175,1,11,22,25,32,1,12
40176,11,13,14,29,35,1,8
40177,3,14,19,27,29,1,12
40178,1,18,19,25,34,1,12
40179,6,18,19,29,35,1,8
40180,1,11,19,26,34,1,11
40181,6,11,17,29,35,1,5
40182,1,3,19,23,29,2,12
40183,1,8,12,29,35,5,12
40184,1,9,28,29,35,1,9
40185,1,8,22,27,35,1,12
40186,1,3,16,29,35,1,6
40187,6,11,19,32,35,1,4
40188,6,10,19,28,35,1,12
40189,1,10,19,28,35,1,9
40190,6,9,11,19,28,1,12
40191,1,14,24,29,35,8,12
40192,1,11,19,28,29,7,11
40193,1,7,19,29,34,7,12
40194,1,11,15,33,35,1,10
40195,11,13,19,26,35,7,12
40196,1,11,18,22,27,1,12
40197,1,10,11,26,31,1,10
40198,1,5,11,19,35,8,12
40199,1,19,25,31,35,10,12
40200,3,11,19,29,31,1,5
40201,1,8,11,28,32,1,12
40202,1,11,29,31,35,6,9
40203,8,11,19,22,32,1,12
40204,1,19,26,28,35,1,10
40205,1,11,14,22,35,5,12
40206,10,11,19,26,29,7,12
40207,1,12,22,29,35,1,5
40208,1,3,11,24,35,1,11
40209,1,9,25,26,29,1,12
40210,1,15,19,28,35,1,6
40211,1,11,15,26,32,1,12
40212,11,23,28,29,35,1,12
40213,1,5,19,25,35,1,4
40214,1,11,27,33,35,4,12
40215,3,19,21,27,35,1,12
40216,3,9,11,21,35,1,12
40217,2,4,19,20,35,1,12
40218,1,11,20,22,35,5,12
40219,1,3,11,19,22,5,12
40220,1,6,11,19,32,1,11
40221,7,11,13,23,35,1,12
40222,4,11,19,34,35,6,12
40223,1,17,18,29,35,5,12
40224,2,11,14,19,29,1,3
40225,10,19,21,31,35,1,12
40226,1,11,16,23,35,1,8
40227,1,19,21,29,35,6,10
40228,6,11,15,29,35,1,5
40229,4,7,19,28,29,1,12
40230,1,3,14,19,29,1,7
40231,17,18,19,29,35,1,11
40232,1,10,11,19,35,5,8
40233,1,11,19,21,22,4,12
40234,2,11,18,19,29,1,5
40235,1,11,23,28,29,1,5
40236,1,11,18,19,30,9,12
40237,1,11,22,34,35,1,10
40238,11,13,29,34,35,1,12
40239,1,15,19,23,35,3,12
40240,1,10,16,29,35,11,12
40241,1,11,18,19,29,4,11
40242,1,6,19,23,35,3,12
40243,1,6,11,28,29,5,12
40244,1,6,19,33,35,2,12
40245,1,11,23,27,29,1,10
40246,1,11,19,24,30,1,11
40247,16,19,23,26,35,1,12
40248,7,9,11,29,35,3,12
40249,1,22,29,30,35,1,9
40250,4,10,15,19,35,1,12
40251,3,9,23,29,35,1,12
40252,1,8,14,30,35,1,12
40253,1,11,24,25,29,1,9
40254,1,11,18,28,35,2,12
40255,1,13,19,24,29,2,12
40256,1,11,17,28,29,1,3
40257,1,11,16,19,35,4,6
40258,3,13,19,29,35,1,9
40259,3,5,22,33,35,1,12
40260,11,19,22,29,30,1,9
40261,7,11,19,28,35,4,12
40262,1,3,11,19,35,10,12
40263,1,18,19,20,31,1,12
40264,4,8,19,29,35,1,8
40265,1,4,16,19,29,3,12
40266,1,9,19,29,33,2,12
40267,1,12,25,29,34,1,12
40268,1,4,11,13,35,1,12
40269,11,18,20,23,35,1,12
40270,11,15,19,23,35,6,12
40271,1,9,19,29,33,8,12
40272,6,14,19,26,29,1,12
40273,2,9,19,23,35,1,12
40274,1,16,25,27,29,1,12
40275,10,14,18,29,35,1,12
40276,4,11,18,27,35,1,12
40277,3,11,19,30,35,5,12
40278,1,11,14,19,33,1,10
40279,1,11,19,26,30,3,12
40280,1,9,19,26,35,5,12
40281,5,11,19,29,30,1,10
40282,1,11,19,24,25,1,9
40283,1,10,11,15,35,1,11
40284,1,10,18,29,35,1,7
40285,1,7,9,19,35,1,5
40286,5,11,18,29,32,1,12
40287,1,14,19,31,35,2,12
40288,9,11,19,26,31,1,12
40289,6,17,19,29,35,2,12
40290,1,3,7,28,29,1,12
40291,1,4,20,29,35,1,9
40292,1,4,16,19,32,1,12
40293,11,15,20,31,35,1,12
40294,1,2,29,32,35,1,5
40295,1,11,24,29,35,8,9
40296,1,11,19,24,35,4,9
40297,11,15,17,29,32,1,12
40298,11,22,25,29,34,1,12
40299,4,11,25,29,35,5,12
40300,4,11,19,21,29,3,12
40301,7,19,21,29,35,6,12
40302,1,11,18,21,34,1,12
40303,1,11,21,31,35,1,9
40304,1,17,19,25,29,4,12
40305,8,9,19,29,34,1,12
40306,1,2,13,29,35,7,12
40307,1,10,20,29,35,6,12
40308,7,9,19,29,35,1,10
40309,1,10,18,24,35,1,12
40310,7,11,23,29,31,1,12
40311,9,11,26,29,33,1,12
40312,11,16,19,27,35,1,7
40313,1,5,11,23,26,1,12
40314,3,11,19,31,34,1,7
40315,3,11,16,29,35,9,12
40316,1,8,19,20,35,3,12
40317,3,7,11,31,35,1,12
40318,9,11,21,26,27,1,12
40319,1,11,30,34,35,1,5
40320,3,7,11,19,29,7,12
40321,1,3,15,28,35,1,12
40322,1,15,17,19,35,7,12
40323,5,11,19,26,33,1,12
40324,1,11,12,32,35,6,12
40325,1,18,19,24,32,1,12
40326,7,8,17,29,35,1,12
40327,1,8,12,29,32,1,12
40328,6,17,19,21,29,1,12
40329,5,11,19,28,35,1,9
40330,1,5,11,29,30,4,12
40331,6,14,19,25,35,1,12
40332,1,11,20,24,29,1,4
40333,1,11,12,13,29,1,11
40334,2,11,19,26,29,7,12
40335,1,11,21,24,35,1,5
40336,2,11,19,29,35,2,7
40337,1,13,19,22,35,6,12
40338,9,11,19,29,35,5,8
40339,1,12,19,31,35,9,12
40340,1,11,12,23,35,1,7
40341,1,10,16,19,35,1,9
40342,5,14,19,29,35,9,12
40343,11,12,19,32,35,6,12
40344,1,8,19,30,35,4,12
40345,1,11,16,23,29,3,12
40346,4,11,27,28,29,1,12
40347,1,10,18,19,29,1,9
40348,5,11,27,34,35,1,12
40349,1,19,20,27,35,1,3
40350,7,12,19,29,35,5,12
40351,1,9,11,19,26,6,12
40352,1,6,18,29,35,1,5
40353,1,11,29,31,35,5,10
40354,3,11,19,29,33,6,12
40355,11,12,19,29,35,7,10
40356,1,14,22,29,35,3,12
40357,1,7,11,19,29,7,10
40358,7,11,19,30,35,1,5
40359,1,10,11,19,32,5,12
40360,11,12,17,29,35,1,5
40361,11,15,19,29,35,3,10
40362,4,11,20,29,34,1,12
40363,1,7,16,17,35,1,12
40364,1,11,23,29,35,2,7
40365,1,8,19,29,33,1,3
40366,7,9,20,29,35,1,12
40367,1,11,16,19,33,8,12
40368,7,12,19,29,35,1,5
40369,5,10,19,20,35,1,12
40370,11,12,19,29,32,1,10
40371,1,18,19,29,33,9,12
40372,3,11,16,19,35,5,12
40373,2,3,19,29,35,1,11
40374,1,11,25,26,35,1,9
40375,1,7,13,29,35,2,12
40376,1,10,19,29,35,3,7
40377,2,11,19,28,35,10,12
40378,2,8,11,29,35,1,10
40379,13,19,27,33,35,1,12
40380,2,6,19,29,34,1,12
40381,1,11,19,25,32,1,6
40382,1,6,12,29,35,1,9
40383,5,11,19,28,35,1,10
40384,1,10,20,26,35,1,12
40385,1,11,16,27,29,8,12
40386,1,11,15,22,29,1,7
40387,1,11,19,26,30,1,5
40388,4,9,19,29,35,4,12
40389,1,11,13,23,25,1,12
40390,1,11,20,24,29,9,12
40391,1,17,28,29,33,1,12
40392,1,14,19,28,35,7,12
40393,1,17,19,20,35,1,6
40394,5,11,19,20,27,1,12
40395,4,11,25,29,35,7,12
40396,3,11,23,34,35,1,12
40397,1,5,19,28,29,7,12
40398,7,11,13,17,35,1,12
40399,1,10,19,33,35,1,8
40400,6,11,14,29,35,1,6
40401,10,11,19,26,29,1,10
40402,2,11,15,19,35,1,8
40403,1,4,11,19,22,6,12
40404,7,11,19,20,35,1,6
40405,1,10,11,27,35,1,10
40406,1,2,24,28,35,1,12
40407,14,19,20,22,35,1,12
40408,3,11,19,26,35,2,12
40409,1,11,19,24,35,6,7
40410,1,19,24,28,35,1,9
40411,1,11,16,19,33,2,12
40412,17,19,29,32,35,1,12
40413,8,11,22,29,35,1,9
40414,14,15,19,27,35,1,12
40415,1,11,17,29,32,1,7
40416,1,7,19,34,35,1,5
40417,2,10,28,29,35,1,12
40418,1,11,16,23,29,4,12
40419,1,5,16,29,35,1,3
40420,1,4,23,29,35,2,12
40421,4,11,17,29,33,1,10
40422,1,12,21,29,35,1,9
40423,1,5,19,23,35,1,8
40424,11,13,25,29,35,7,10
40425,6,9,26,29,35,1,12
40426,1,9,15,29,35,1,5
40427,1,6,19,29,35,6,9
40428,6,19,22,29,35,5,12
40429,6,11,19,24,27,1,12
40430,6,8,11,19,28,1,12
40431,3,5,19,29,32,1,12
40432,1,14,16,31,35,1,12
40433,1,10,19,29,35,6,8
40434,1,11,24,25,35,1,11
40435,3,11,19,26,31,1,12
40436,1,6,11,20,29,2,12
40437,1,11,23,31,35,6,12
40438,2,12,13,29,35,1,12
40439,1,11,13,19,29,2,9
40440,2,4,14,19,29,1,12
40441,1,11,24,31,35,4,12
40442,3,10,19,23,35,1,12
